1	0.000000
2	0.000000
3	0.000000
4	0.000000
5	0.000000
6	0.000000
7	0.000000
8	0.000000
9	0.000000
10	0.000000
11	0.000000
12	0.000000
13	0.000000
14	0.000000
15	0.000000
16	0.000000
17	0.000000
18	0.000000
19	0.000000
20	0.000000
21	0.000000
22	0.000000
23	0.000000
24	0.000000
25	0.000000
26	0.000000
27	0.000000
28	0.000000
29	0.000000
30	0.000000
31	0.000000
32	0.000000
33	0.000000
34	0.000000
35	0.000000
36	0.027778
37	0.054054
38	0.078947
39	0.102564
40	0.125000
41	0.146341
42	0.166667
43	0.186047
44	0.204545
45	0.200000
46	0.195652
47	0.191489
48	0.187500
49	0.183673
50	0.180000
51	0.176471
52	0.173077
53	0.169811
54	0.166667
55	0.163636
56	0.160714
57	0.157895
58	0.155172
59	0.152542
60	0.150000
61	0.147541
62	0.145161
63	0.142857
64	0.140625
65	0.138462
66	0.136364
67	0.134328
68	0.132353
69	0.144928
70	0.157143
71	0.169014
72	0.180556
73	0.191781
74	0.202703
75	0.213333
76	0.223684
77	0.233766
78	0.243590
79	0.253165
80	0.262500
81	0.271605
82	0.280488
83	0.289157
84	0.297619
85	0.305882
86	0.313953
87	0.321839
88	0.329545
89	0.337079
90	0.344444
91	0.351648
92	0.358696
93	0.365591
94	0.372340
95	0.378947
96	0.385417
97	0.391753
98	0.397959
99	0.404040
100	0.410000
101	0.415842
102	0.421569
103	0.427184
104	0.432692
105	0.438095
106	0.443396
107	0.448598
108	0.453704
109	0.458716
110	0.463636
111	0.468468
112	0.473214
113	0.477876
114	0.482456
115	0.486957
116	0.491379
117	0.495726
118	0.500000
119	0.504202
120	0.508333
121	0.512397
122	0.516393
123	0.520325
124	0.524194
125	0.528000
126	0.531746
127	0.535433
128	0.539062
129	0.542636
130	0.546154
131	0.549618
132	0.553030
133	0.556391
134	0.559701
135	0.562963
136	0.566176
137	0.569343
138	0.572464
139	0.575540
140	0.578571
141	0.581560
142	0.584507
143	0.587413
144	0.590278
145	0.593103
146	0.595890
147	0.598639
148	0.601351
149	0.604027
150	0.606667
151	0.609272
152	0.611842
153	0.614379
154	0.616883
155	0.619355
156	0.621795
157	0.624204
158	0.626582
159	0.628931
160	0.631250
161	0.633540
162	0.635802
163	0.638037
164	0.640244
165	0.642424
166	0.644578
167	0.646707
168	0.648810
169	0.650888
170	0.652941
171	0.654971
172	0.656977
173	0.658960
174	0.660920
175	0.662857
176	0.664773
177	0.666667
178	0.668539
179	0.670391
180	0.672222
181	0.674033
182	0.675824
183	0.677596
184	0.679348
185	0.681081
186	0.682796
187	0.684492
188	0.686170
189	0.687831
190	0.689474
191	0.691099
192	0.692708
193	0.694301
194	0.690722
195	0.692308
196	0.693878
197	0.695431
198	0.696970
199	0.698492
200	0.700000
201	0.701493
202	0.702970
203	0.704433
204	0.705882
205	0.707317
206	0.708738
207	0.710145
208	0.711538
209	0.712919
210	0.714286
211	0.715640
212	0.716981
213	0.718310
214	0.719626
215	0.720930
216	0.722222
217	0.723502
218	0.724771
219	0.726027
220	0.727273
221	0.728507
222	0.729730
223	0.730942
224	0.732143
225	0.733333
226	0.734513
227	0.735683
228	0.736842
229	0.737991
230	0.739130
231	0.740260
232	0.741379
233	0.742489
234	0.743590
235	0.744681
236	0.745763
237	0.746835
238	0.747899
239	0.748954
240	0.750000
241	0.751037
242	0.752066
243	0.753086
244	0.754098
245	0.755102
246	0.756098
247	0.757085
248	0.758065
249	0.759036
250	0.760000
251	0.760956
252	0.761905
253	0.762846
254	0.763780
255	0.764706
256	0.765625
257	0.766537
258	0.767442
259	0.768340
260	0.769231
261	0.770115
262	0.770992
263	0.771863
264	0.772727
265	0.773585
266	0.774436
267	0.775281
268	0.776119
269	0.776952
270	0.777778
271	0.778598
272	0.779412
273	0.780220
274	0.781022
275	0.781818
276	0.782609
277	0.783394
278	0.784173
279	0.784946
280	0.785714
281	0.786477
282	0.787234
283	0.787986
284	0.788732
285	0.789474
286	0.790210
287	0.790941
288	0.791667
289	0.792388
290	0.793103
291	0.793814
292	0.794521
293	0.795222
294	0.795918
295	0.796610
296	0.797297
297	0.797980
298	0.798658
299	0.799331
300	0.800000
301	0.800664
302	0.801325
303	0.801980
304	0.802632
305	0.803279
306	0.803922
307	0.804560
308	0.805195
309	0.805825
310	0.806452
311	0.807074
312	0.807692
313	0.808307
314	0.808917
315	0.809524
316	0.810127
317	0.810726
318	0.811321
319	0.811912
320	0.812500
321	0.813084
322	0.813665
323	0.814241
324	0.814815
325	0.815385
326	0.815951
327	0.816514
328	0.817073
329	0.817629
330	0.818182
331	0.818731
332	0.819277
333	0.819820
334	0.820359
335	0.820896
336	0.821429
337	0.821958
338	0.822485
339	0.823009
340	0.823529
341	0.824047
342	0.824561
343	0.822157
344	0.822674
345	0.823188
346	0.823699
347	0.824207
348	0.824713
349	0.825215
350	0.825714
351	0.826211
352	0.826705
353	0.827195
354	0.827684
355	0.828169
356	0.828652
357	0.829132
358	0.829609
359	0.830084
360	0.830556
361	0.831025
362	0.831492
363	0.831956
364	0.832418
365	0.832877
366	0.833333
367	0.833787
368	0.834239
369	0.834688
370	0.835135
371	0.835580
372	0.836022
373	0.836461
374	0.836898
375	0.837333
376	0.837766
377	0.838196
378	0.838624
379	0.839050
380	0.839474
381	0.839895
382	0.840314
383	0.840731
384	0.841146
385	0.841558
386	0.841969
387	0.842377
388	0.842784
389	0.843188
390	0.843590
391	0.843990
392	0.844388
393	0.844784
394	0.845178
395	0.845570
396	0.845960
397	0.846348
398	0.846734
399	0.847118
400	0.847500
401	0.847880
402	0.848259
403	0.848635
404	0.849010
405	0.849383
406	0.849754
407	0.850123
408	0.850490
409	0.850856
410	0.851220
411	0.851582
412	0.851942
413	0.852300
414	0.852657
415	0.853012
416	0.853365
417	0.853717
418	0.854067
419	0.854415
420	0.854762
421	0.855107
422	0.855450
423	0.855792
424	0.856132
425	0.856471
426	0.856808
427	0.857143
428	0.857477
429	0.857809
430	0.858140
431	0.858469
432	0.858796
433	0.859122
434	0.859447
435	0.859770
436	0.860092
437	0.860412
438	0.860731
439	0.861048
440	0.861364
441	0.861678
442	0.861991
443	0.862302
444	0.862613
445	0.862921
446	0.863229
447	0.863535
448	0.863839
449	0.864143
450	0.864444
451	0.864745
452	0.865044
453	0.865342
454	0.865639
455	0.865934
456	0.866228
457	0.866521
458	0.866812
459	0.867102
460	0.867391
461	0.867679
462	0.867965
463	0.868251
464	0.868534
465	0.868817
466	0.869099
467	0.869379
468	0.869658
469	0.869936
470	0.870213
471	0.870488
472	0.870763
473	0.871036
474	0.871308
475	0.871579
476	0.871849
477	0.872117
478	0.872385
479	0.872651
480	0.872917
481	0.873181
482	0.873444
483	0.873706
484	0.873967
485	0.874227
486	0.874486
487	0.874743
488	0.875000
489	0.875256
490	0.875510
491	0.875764
492	0.873984
493	0.874239
494	0.874494
495	0.874747
496	0.875000
497	0.875252
498	0.875502
499	0.875752
500	0.876000
501	0.876248
502	0.876494
503	0.876740
504	0.876984
505	0.877228
506	0.877470
507	0.877712
508	0.877953
509	0.878193
510	0.878431
511	0.878669
512	0.878906
513	0.879142
514	0.879377
515	0.879612
516	0.879845
517	0.880077
518	0.880309
519	0.880539
520	0.880769
521	0.880998
522	0.881226
523	0.881453
524	0.881679
525	0.881905
526	0.882129
527	0.882353
528	0.882576
529	0.882798
530	0.883019
531	0.883239
532	0.883459
533	0.883677
534	0.883895
535	0.884112
536	0.884328
537	0.884544
538	0.884758
539	0.884972
540	0.885185
541	0.885397
542	0.885609
543	0.885820
544	0.886029
545	0.886239
546	0.886447
547	0.886654
548	0.886861
549	0.887067
550	0.887273
551	0.887477
552	0.887681
553	0.887884
554	0.888087
555	0.888288
556	0.888489
557	0.888689
558	0.888889
559	0.889088
560	0.889286
561	0.889483
562	0.889680
563	0.889876
564	0.890071
565	0.890265
566	0.890459
567	0.890653
568	0.890845
569	0.891037
570	0.891228
571	0.891419
572	0.891608
573	0.891798
574	0.891986
575	0.892174
576	0.892361
577	0.892548
578	0.892734
579	0.892919
580	0.893103
581	0.893287
582	0.893471
583	0.893654
584	0.893836
585	0.894017
586	0.894198
587	0.894378
588	0.894558
589	0.894737
590	0.894915
591	0.895093
592	0.895270
593	0.895447
594	0.895623
595	0.895798
596	0.895973
597	0.896147
598	0.896321
599	0.896494
600	0.896667
601	0.896839
602	0.897010
603	0.897181
604	0.897351
605	0.897521
606	0.897690
607	0.897858
608	0.898026
609	0.898194
610	0.898361
611	0.898527
612	0.898693
613	0.898858
614	0.899023
615	0.899187
616	0.899351
617	0.899514
618	0.899676
619	0.899838
620	0.900000
621	0.900161
622	0.900322
623	0.900482
624	0.900641
625	0.900800
626	0.900958
627	0.901116
628	0.901274
629	0.901431
630	0.901587
631	0.901743
632	0.901899
633	0.902054
634	0.902208
635	0.902362
636	0.902516
637	0.902669
638	0.902821
639	0.902973
640	0.903125
641	0.901716
642	0.901869
643	0.902022
644	0.902174
645	0.902326
646	0.902477
647	0.902628
648	0.902778
649	0.902928
650	0.903077
651	0.903226
652	0.903374
653	0.903522
654	0.903670
655	0.903817
656	0.903963
657	0.904110
658	0.904255
659	0.904401
660	0.904545
661	0.904690
662	0.904834
663	0.904977
664	0.905120
665	0.905263
666	0.905405
667	0.905547
668	0.905689
669	0.905830
670	0.905970
671	0.906110
672	0.906250
673	0.906389
674	0.906528
675	0.906667
676	0.906805
677	0.906942
678	0.907080
679	0.907216
680	0.907353
681	0.907489
682	0.907625
683	0.907760
684	0.907895
685	0.908029
686	0.908163
687	0.908297
688	0.908430
689	0.908563
690	0.908696
691	0.908828
692	0.908960
693	0.909091
694	0.909222
695	0.909353
696	0.909483
697	0.909613
698	0.909742
699	0.909871
700	0.910000
701	0.910128
702	0.910256
703	0.910384
704	0.910511
705	0.910638
706	0.910765
707	0.910891
708	0.911017
709	0.911142
710	0.911268
711	0.911392
712	0.911517
713	0.911641
714	0.911765
715	0.911888
716	0.912011
717	0.912134
718	0.912256
719	0.912378
720	0.912500
721	0.912621
722	0.912742
723	0.912863
724	0.912983
725	0.913103
726	0.913223
727	0.913343
728	0.913462
729	0.913580
730	0.913699
731	0.913817
732	0.913934
733	0.914052
734	0.914169
735	0.914286
736	0.914402
737	0.914518
738	0.914634
739	0.914750
740	0.914865
741	0.914980
742	0.915094
743	0.915209
744	0.915323
745	0.915436
746	0.915550
747	0.915663
748	0.915775
749	0.915888
750	0.916000
751	0.916112
752	0.916223
753	0.916335
754	0.916446
755	0.916556
756	0.916667
757	0.916777
758	0.916887
759	0.916996
760	0.917105
761	0.917214
762	0.917323
763	0.917431
764	0.917539
765	0.917647
766	0.917755
767	0.917862
768	0.917969
769	0.918075
770	0.918182
771	0.918288
772	0.918394
773	0.918499
774	0.918605
775	0.918710
776	0.918814
777	0.918919
778	0.919023
779	0.919127
780	0.919231
781	0.919334
782	0.919437
783	0.919540
784	0.919643
785	0.919745
786	0.919847
787	0.919949
788	0.920051
789	0.920152
790	0.918987
791	0.919090
792	0.919192
793	0.919294
794	0.919395
795	0.919497
796	0.919598
797	0.919699
798	0.919799
799	0.919900
800	0.920000
801	0.920100
802	0.920200
803	0.920299
804	0.920398
805	0.920497
806	0.920596
807	0.920694
808	0.920792
809	0.920890
810	0.920988
811	0.921085
812	0.921182
813	0.921279
814	0.921376
815	0.921472
816	0.921569
817	0.921665
818	0.921760
819	0.921856
820	0.921951
821	0.922046
822	0.922141
823	0.922236
824	0.922330
825	0.922424
826	0.922518
827	0.922612
828	0.922705
829	0.922799
830	0.922892
831	0.922984
832	0.923077
833	0.923169
834	0.923261
835	0.923353
836	0.923445
837	0.923536
838	0.923628
839	0.923719
840	0.923810
841	0.923900
842	0.923990
843	0.924081
844	0.924171
845	0.924260
846	0.924350
847	0.924439
848	0.924528
849	0.924617
850	0.924706
851	0.924794
852	0.924883
853	0.924971
854	0.925059
855	0.925146
856	0.925234
857	0.925321
858	0.925408
859	0.925495
860	0.925581
861	0.925668
862	0.925754
863	0.925840
864	0.925926
865	0.926012
866	0.926097
867	0.926182
868	0.926267
869	0.926352
870	0.926437
871	0.926521
872	0.926606
873	0.926690
874	0.926773
875	0.926857
876	0.926941
877	0.927024
878	0.927107
879	0.927190
880	0.927273
881	0.927355
882	0.927438
883	0.927520
884	0.927602
885	0.927684
886	0.927765
887	0.927847
888	0.927928
889	0.928009
890	0.928090
891	0.928171
892	0.928251
893	0.928331
894	0.928412
895	0.928492
896	0.928571
897	0.928651
898	0.928731
899	0.928810
900	0.928889
901	0.928968
902	0.929047
903	0.929125
904	0.929204
905	0.929282
906	0.929360
907	0.929438
908	0.929515
909	0.929593
910	0.929670
911	0.929748
912	0.929825
913	0.929901
914	0.929978
915	0.930055
916	0.930131
917	0.930207
918	0.930283
919	0.930359
920	0.930435
921	0.930510
922	0.930586
923	0.930661
924	0.930736
925	0.930811
926	0.930886
927	0.930960
928	0.931034
929	0.931109
930	0.931183
931	0.931257
932	0.931330
933	0.931404
934	0.931478
935	0.931551
936	0.931624
937	0.931697
938	0.931770
939	0.930777
940	0.930851
941	0.930925
942	0.930998
943	0.931071
944	0.931144
945	0.931217
946	0.931290
947	0.931362
948	0.931435
949	0.931507
950	0.931579
951	0.931651
952	0.931723
953	0.931794
954	0.931866
955	0.931937
956	0.932008
957	0.932079
958	0.932150
959	0.932221
960	0.932292
961	0.932362
962	0.932432
963	0.932503
964	0.932573
965	0.932642
966	0.932712
967	0.932782
968	0.932851
969	0.932921
970	0.932990
971	0.933059
972	0.933128
973	0.933196
974	0.933265
975	0.933333
976	0.933402
977	0.933470
978	0.933538
979	0.933606
980	0.933673
981	0.933741
982	0.933809
983	0.933876
984	0.933943
985	0.934010
986	0.934077
987	0.934144
988	0.934211
989	0.934277
990	0.934343
991	0.934410
992	0.934476
993	0.934542
994	0.934608
995	0.934673
996	0.934739
997	0.934804
998	0.934870
999	0.934935
1000	0.935000
1001	0.935065
1002	0.935130
1003	0.935194
1004	0.935259
1005	0.935323
1006	0.935388
1007	0.935452
1008	0.935516
1009	0.935580
1010	0.935644
1011	0.935707
1012	0.935771
1013	0.935834
1014	0.935897
1015	0.935961
1016	0.936024
1017	0.936087
1018	0.936149
1019	0.936212
1020	0.936275
1021	0.936337
1022	0.936399
1023	0.936461
1024	0.936523
1025	0.936585
1026	0.936647
1027	0.936709
1028	0.936770
1029	0.936832
1030	0.936893
1031	0.936954
1032	0.937016
1033	0.937076
1034	0.937137
1035	0.937198
1036	0.937259
1037	0.937319
1038	0.937380
1039	0.937440
1040	0.937500
1041	0.937560
1042	0.937620
1043	0.937680
1044	0.937739
1045	0.937799
1046	0.937859
1047	0.937918
1048	0.937977
1049	0.938036
1050	0.938095
1051	0.938154
1052	0.938213
1053	0.938272
1054	0.938330
1055	0.938389
1056	0.938447
1057	0.938505
1058	0.938563
1059	0.938621
1060	0.938679
1061	0.938737
1062	0.938795
1063	0.938852
1064	0.938910
1065	0.938967
1066	0.939024
1067	0.939082
1068	0.939139
1069	0.939196
1070	0.939252
1071	0.939309
1072	0.939366
